"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"USC00427516","ST. GEORGE, UT US","1955-11-22","0.00",,"54",
"USC00427516","ST. GEORGE, UT US","1955-11-23","0.00",,"54",
"USC00427516","ST. GEORGE, UT US","1955-11-24","0.00",,"56",
"USC00427516","ST. GEORGE, UT US","1955-11-25","0.00",,"57",
"USC00427516","ST. GEORGE, UT US","1955-11-26","0.00",,"57",
"USC00427516","ST. GEORGE, UT US","1955-11-27","0.00",,"64",
"USC00427516","ST. GEORGE, UT US","1955-11-28","0.00",,"65",
"USC00427516","ST. GEORGE, UT US","1955-11-29","0.00",,"68",
"USC00427516","ST. GEORGE, UT US","1955-11-30","0.00",,"64",
"USC00427516","ST. GEORGE, UT US","1955-12-01","0.03",,"61","22"
"USC00427516","ST. GEORGE, UT US","1955-12-02","0.45",,"52","36"
"USC00427516","ST. GEORGE, UT US","1955-12-03","0.00",,"49","26"
"USC00427516","ST. GEORGE, UT US","1955-12-04","0.00",,"46","29"
"USC00427516","ST. GEORGE, UT US","1955-12-05","0.00",,"60","21"
"USC00427516","ST. GEORGE, UT US","1955-12-06","0.00",,"46","36"
"USC00427516","ST. GEORGE, UT US","1955-12-07","0.00",,"58","33"
"USC00427516","ST. GEORGE, UT US","1955-12-08","0.00",,"58","24"
"USC00427516","ST. GEORGE, UT US","1955-12-09","0.00",,"58","36"
"USC00427516","ST. GEORGE, UT US","1955-12-10","0.00",,"57","30"
"USC00427516","ST. GEORGE, UT US","1955-12-11","0.00",,"54","24"
"USC00427516","ST. GEORGE, UT US","1955-12-12","0.00",,"55","24"
"USC00427516","ST. GEORGE, UT US","1955-12-13","0.00",,"57","25"
"USC00427516","ST. GEORGE, UT US","1955-12-14","0.00",,"57","25"
"USC00427516","ST. GEORGE, UT US","1955-12-15","0.00",,"58","26"
"USC00427516","ST. GEORGE, UT US","1955-12-16","0.00",,"56","25"
"USC00427516","ST. GEORGE, UT US","1955-12-17","0.00",,"53","23"
"USC00427516","ST. GEORGE, UT US","1955-12-18","0.00",,"52","26"
"USC00427516","ST. GEORGE, UT US","1955-12-19","0.00",,"58","26"
"USC00427516","ST. GEORGE, UT US","1955-12-20","0.00",,"61","26"
"USC00427516","ST. GEORGE, UT US","1955-12-21","0.00",,"58","28"
"USC00427516","ST. GEORGE, UT US","1955-12-22","0.00",,"52","31"
"USC00427516","ST. GEORGE, UT US","1955-12-23","0.00",,"75","41"
"USC00427516","ST. GEORGE, UT US","1955-12-24","0.00",,"69","56"
"USC00427516","ST. GEORGE, UT US","1955-12-25","0.00",,"67","51"
"USC00427516","ST. GEORGE, UT US","1955-12-26","0.00",,"69","41"
"USC00427516","ST. GEORGE, UT US","1955-12-27","0.00",,"69","41"
"USC00427516","ST. GEORGE, UT US","1955-12-28","0.00",,"64","37"
"USC00427516","ST. GEORGE, UT US","1955-12-29","0.00",,"54","26"
"USC00427516","ST. GEORGE, UT US","1955-12-30","0.00",,"64","33"
"USC00427516","ST. GEORGE, UT US","1955-12-31","0.00",,"60","28"
"USC00427516","ST. GEORGE, UT US","1956-01-01","0.00",,"58","26"
"USC00427516","ST. GEORGE, UT US","1956-01-02","0.00",,"53","23"
"USC00427516","ST. GEORGE, UT US","1956-01-03","0.00",,"52","22"
"USC00427516","ST. GEORGE, UT US","1956-01-04","0.00",,"59","21"
"USC00427516","ST. GEORGE, UT US","1956-01-05","0.00",,"58","21"
"USC00427516","ST. GEORGE, UT US","1956-01-06","0.00",,"61","32"
"USC00427516","ST. GEORGE, UT US","1956-01-07","0.00",,"66","27"
"USC00427516","ST. GEORGE, UT US","1956-01-08","0.00",,"66","27"
"USC00427516","ST. GEORGE, UT US","1956-01-09","0.00",,"64","27"
"USC00427516","ST. GEORGE, UT US","1956-01-10","0.00",,"64","32"
"USC00427516","ST. GEORGE, UT US","1956-01-11","0.00",,"63","29"
"USC00427516","ST. GEORGE, UT US","1956-01-12","0.00",,"62","30"
"USC00427516","ST. GEORGE, UT US","1956-01-13","0.00",,"61","32"
"USC00427516","ST. GEORGE, UT US","1956-01-14","0.00",,"63","35"
"USC00427516","ST. GEORGE, UT US","1956-01-15","0.00",,"64","32"
"USC00427516","ST. GEORGE, UT US","1956-01-16","0.07",,"63","38"
"USC00427516","ST. GEORGE, UT US","1956-01-17","0.00",,"58","32"
"USC00427516","ST. GEORGE, UT US","1956-01-18","0.00",,"57","28"
"USC00427516","ST. GEORGE, UT US","1956-01-19","0.00",,"57","24"
"USC00427516","ST. GEORGE, UT US","1956-01-20","0.00",,"47","22"
"USC00427516","ST. GEORGE, UT US","1956-01-21","0.05",,"57","38"
"USC00427516","ST. GEORGE, UT US","1956-01-22","0.00",,"55","33"
"USC00427516","ST. GEORGE, UT US","1956-01-23","0.09",,"51","42"
"USC00427516","ST. GEORGE, UT US","1956-01-24","0.12",,"55","35"
"USC00427516","ST. GEORGE, UT US","1956-01-25","0.03",,"53","41"
"USC00427516","ST. GEORGE, UT US","1956-01-26","0.01",,"57","46"
"USC00427516","ST. GEORGE, UT US","1956-01-27","0.26",,"57","49"
"USC00427516","ST. GEORGE, UT US","1956-01-28","0.01",,"55","31"
"USC00427516","ST. GEORGE, UT US","1956-01-29","0.00",,"52","26"
"USC00427516","ST. GEORGE, UT US","1956-01-30","0.00",,"51","22"
"USC00427516","ST. GEORGE, UT US","1956-01-31","0.00",,"51","29"
"USC00427516","ST. GEORGE, UT US","1956-02-01","0.00",,"50","21"
"USC00427516","ST. GEORGE, UT US","1956-02-02","0.00",,"43","15"
"USC00427516","ST. GEORGE, UT US","1956-02-03","0.00",,"50","16"
"USC00427516","ST. GEORGE, UT US","1956-02-04","0.00",,"53","19"
"USC00427516","ST. GEORGE, UT US","1956-02-05","0.00",,"49","21"
"USC00427516","ST. GEORGE, UT US","1956-02-06","0.00",,"55","22"
"USC00427516","ST. GEORGE, UT US","1956-02-07","0.00",,"56","24"
"USC00427516","ST. GEORGE, UT US","1956-02-08","0.00",,"54","32"
"USC00427516","ST. GEORGE, UT US","1956-02-09","0.00",,"52","21"
"USC00427516","ST. GEORGE, UT US","1956-02-10","0.00",,"55","20"
"USC00427516","ST. GEORGE, UT US","1956-02-11","0.00",,"58","23"
"USC00427516","ST. GEORGE, UT US","1956-02-12","0.00",,"66","24"
"USC00427516","ST. GEORGE, UT US","1956-02-13","0.00",,"66","26"
"USC00427516","ST. GEORGE, UT US","1956-02-14","0.00",,"66","25"
"USC00427516","ST. GEORGE, UT US","1956-02-15","0.00",,"63","28"
"USC00427516","ST. GEORGE, UT US","1956-02-16","0.10",,"62","26"
"USC00427516","ST. GEORGE, UT US","1956-02-17","0.00",,"54","18"
"USC00427516","ST. GEORGE, UT US","1956-02-18","0.00",,"51","24"
"USC00427516","ST. GEORGE, UT US","1956-02-19","0.00",,"51","21"
"USC00427516","ST. GEORGE, UT US","1956-02-20","0.00",,"61","21"
"USC00427516","ST. GEORGE, UT US","1956-02-21","0.00",,"66","30"
"USC00427516","ST. GEORGE, UT US","1956-02-22","0.00",,"65","28"
"USC00427516","ST. GEORGE, UT US","1956-02-23","0.00",,"66","28"
"USC00427516","ST. GEORGE, UT US","1956-02-24","0.05",,"65","37"
"USC00427516","ST. GEORGE, UT US","1956-02-25","0.00",,"58","22"
"USC00427516","ST. GEORGE, UT US","1956-02-26","0.00",,"57","28"
"USC00427516","ST. GEORGE, UT US","1956-02-27","0.00",,"59","21"
"USC00427516","ST. GEORGE, UT US","1956-02-28","0.00",,"67","23"
"USC00427516","ST. GEORGE, UT US","1956-02-29","0.00",,"67","26"
"USC00427516","ST. GEORGE, UT US","1956-03-01","0.00",,"65","26"
"USC00427516","ST. GEORGE, UT US","1956-03-02","0.00",,"71","29"
"USC00427516","ST. GEORGE, UT US","1956-03-03","0.00",,"70","32"
"USC00427516","ST. GEORGE, UT US","1956-03-04","0.00",,"74","30"
"USC00427516","ST. GEORGE, UT US","1956-03-05","0.00",,"72","35"
"USC00427516","ST. GEORGE, UT US","1956-03-06","0.00",,"69","36"
"USC00427516","ST. GEORGE, UT US","1956-03-07","0.00",,"50","24"
"USC00427516","ST. GEORGE, UT US","1956-03-08","0.00",,"64","24"
"USC00427516","ST. GEORGE, UT US","1956-03-09","0.00",,"71","29"
"USC00427516","ST. GEORGE, UT US","1956-03-10","0.00",,"75","31"
"USC00427516","ST. GEORGE, UT US","1956-03-11","0.00",,"72","41"
"USC00427516","ST. GEORGE, UT US","1956-03-12","0.00",,"51","24"
"USC00427516","ST. GEORGE, UT US","1956-03-13","0.00",,"60","22"
"USC00427516","ST. GEORGE, UT US","1956-03-14","0.00",,"57","33"
"USC00427516","ST. GEORGE, UT US","1956-03-15","0.00",,"60","25"
"USC00427516","ST. GEORGE, UT US","1956-03-16","0.00",,"70","26"
"USC00427516","ST. GEORGE, UT US","1956-03-17","0.00",,"70","37"
"USC00427516","ST. GEORGE, UT US","1956-03-18","0.00",,"81","30"
"USC00427516","ST. GEORGE, UT US","1956-03-19","0.00",,"81","35"
"USC00427516","ST. GEORGE, UT US","1956-03-20","0.00",,"73","47"
"USC00427516","ST. GEORGE, UT US","1956-03-21","0.00",,"78","35"
"USC00427516","ST. GEORGE, UT US","1956-03-22","0.00",,"79","39"
"USC00427516","ST. GEORGE, UT US","1956-03-23","0.00",,"85","38"
"USC00427516","ST. GEORGE, UT US","1956-03-24","0.00",,"89","40"
"USC00427516","ST. GEORGE, UT US","1956-03-25","0.00",,"85","44"
"USC00427516","ST. GEORGE, UT US","1956-03-26","0.00",,"80","40"
"USC00427516","ST. GEORGE, UT US","1956-03-27","0.00",,"78","42"
"USC00427516","ST. GEORGE, UT US","1956-03-28","0.00",,"69","30"
"USC00427516","ST. GEORGE, UT US","1956-03-29","0.00",,"79","33"
"USC00427516","ST. GEORGE, UT US","1956-03-30","0.00",,"81","35"
"USC00427516","ST. GEORGE, UT US","1956-03-31","0.00",,"79","42"
"USC00427516","ST. GEORGE, UT US","1956-04-01","0.00",,"72","34"
"USC00427516","ST. GEORGE, UT US","1956-04-02","0.11",,"59","37"
"USC00427516","ST. GEORGE, UT US","1956-04-03","0.00",,"64","33"
"USC00427516","ST. GEORGE, UT US","1956-04-04","0.00",,"71","34"
"USC00427516","ST. GEORGE, UT US","1956-04-05","0.00",,"76","42"
"USC00427516","ST. GEORGE, UT US","1956-04-06","0.00",,"75","42"
"USC00427516","ST. GEORGE, UT US","1956-04-07","0.00",,"80","39"
"USC00427516","ST. GEORGE, UT US","1956-04-08","0.00",,"79","48"
"USC00427516","ST. GEORGE, UT US","1956-04-09","0.00",,"80","39"
"USC00427516","ST. GEORGE, UT US","1956-04-10","0.00",,"82","47"
"USC00427516","ST. GEORGE, UT US","1956-04-11","0.00",,"80","44"
"USC00427516","ST. GEORGE, UT US","1956-04-12","0.00",,"74","51"
"USC00427516","ST. GEORGE, UT US","1956-04-13","0.00",,"74","47"
"USC00427516","ST. GEORGE, UT US","1956-04-14","0.07",,"59","41"
"USC00427516","ST. GEORGE, UT US","1956-04-15","0.00",,"71","36"
"USC00427516","ST. GEORGE, UT US","1956-04-16","0.00",,"76","42"
"USC00427516","ST. GEORGE, UT US","1956-04-17","0.00",,"73","53"
"USC00427516","ST. GEORGE, UT US","1956-04-18","0.00",,"75","47"
"USC00427516","ST. GEORGE, UT US","1956-04-19","0.00",,"77","46"
"USC00427516","ST. GEORGE, UT US","1956-04-20","0.00",,"79","46"
"USC00427516","ST. GEORGE, UT US","1956-04-21","0.00",,"85","47"
"USC00427516","ST. GEORGE, UT US","1956-04-22","0.00",,"88","47"
"USC00427516","ST. GEORGE, UT US","1956-04-23","0.00",,"87","47"
"USC00427516","ST. GEORGE, UT US","1956-04-24","0.00",,"85","62"
"USC00427516","ST. GEORGE, UT US","1956-04-25","0.00",,"85","52"
"USC00427516","ST. GEORGE, UT US","1956-04-26","0.00",,"81","60"
"USC00427516","ST. GEORGE, UT US","1956-04-27","0.00",,"76","51"
"USC00427516","ST. GEORGE, UT US","1956-04-28","0.00",,"75","48"
"USC00427516","ST. GEORGE, UT US","1956-04-29","0.00",,"80","45"
"USC00427516","ST. GEORGE, UT US","1956-04-30","0.00",,"82","44"
"USC00427516","ST. GEORGE, UT US","1956-05-01","0.00",,"86","51"
"USC00427516","ST. GEORGE, UT US","1956-05-02","0.00",,"89","50"
"USC00427516","ST. GEORGE, UT US","1956-05-03","0.00",,"89","53"
"USC00427516","ST. GEORGE, UT US","1956-05-04","0.00",,"86","64"
"USC00427516","ST. GEORGE, UT US","1956-05-05","0.00",,"84","52"
"USC00427516","ST. GEORGE, UT US","1956-05-06","0.00",,"85","48"
"USC00427516","ST. GEORGE, UT US","1956-05-07","0.00",,"86","55"
"USC00427516","ST. GEORGE, UT US","1956-05-08","0.00",,"89","51"
"USC00427516","ST. GEORGE, UT US","1956-05-09","0.00",,"79","51"
"USC00427516","ST. GEORGE, UT US","1956-05-10","0.10",,"75","46"
"USC00427516","ST. GEORGE, UT US","1956-05-11","0.00",,"80","48"
"USC00427516","ST. GEORGE, UT US","1956-05-12","0.00",,"79","53"
"USC00427516","ST. GEORGE, UT US","1956-05-13","0.02",,"70","40"
"USC00427516","ST. GEORGE, UT US","1956-05-14","0.00",,"76","42"
"USC00427516","ST. GEORGE, UT US","1956-05-15","0.00",,"87","45"
"USC00427516","ST. GEORGE, UT US","1956-05-16","0.00",,"95","51"
"USC00427516","ST. GEORGE, UT US","1956-05-17","0.00",,"100","53"
"USC00427516","ST. GEORGE, UT US","1956-05-18","0.00",,"97","60"
"USC00427516","ST. GEORGE, UT US","1956-05-19","0.00",,"96","60"
"USC00427516","ST. GEORGE, UT US","1956-05-20","0.01",,"96","62"
"USC00427516","ST. GEORGE, UT US","1956-05-21","0.39",,"87","57"
"USC00427516","ST. GEORGE, UT US","1956-05-22","0.00",,"94","52"
"USC00427516","ST. GEORGE, UT US","1956-05-23","0.00",,"97","62"
"USC00427516","ST. GEORGE, UT US","1956-05-24","0.00",,"95","61"
"USC00427516","ST. GEORGE, UT US","1956-05-25","0.00",,"94","58"
"USC00427516","ST. GEORGE, UT US","1956-05-26","0.00",,"91","57"
"USC00427516","ST. GEORGE, UT US","1956-05-27","0.00",,"89","59"
"USC00427516","ST. GEORGE, UT US","1956-05-28","0.00",,"82","60"
"USC00427516","ST. GEORGE, UT US","1956-05-29","0.00",,"93","52"
"USC00427516","ST. GEORGE, UT US","1956-05-30","0.00",,"99","56"
"USC00427516","ST. GEORGE, UT US","1956-05-31","0.00",,"98","55"
"USC00427516","ST. GEORGE, UT US","1956-06-01","0.00",,"96","59"
"USC00427516","ST. GEORGE, UT US","1956-06-02","0.00",,"100","57"
"USC00427516","ST. GEORGE, UT US","1956-06-03","0.00",,"99","69"
"USC00427516","ST. GEORGE, UT US","1956-06-04","0.00",,"96","59"
"USC00427516","ST. GEORGE, UT US","1956-06-05","0.00",,"97","60"
"USC00427516","ST. GEORGE, UT US","1956-06-06","0.00",,"91","55"
"USC00427516","ST. GEORGE, UT US","1956-06-07","0.00",,"96","55"
"USC00427516","ST. GEORGE, UT US","1956-06-08","0.00",,"99","58"
"USC00427516","ST. GEORGE, UT US","1956-06-09","0.00",,"101","58"
"USC00427516","ST. GEORGE, UT US","1956-06-10","0.00",,"101","57"
"USC00427516","ST. GEORGE, UT US","1956-06-11","0.00",,"102","60"
"USC00427516","ST. GEORGE, UT US","1956-06-12","0.00",,"104","57"
"USC00427516","ST. GEORGE, UT US","1956-06-13","0.00",,"102","57"
"USC00427516","ST. GEORGE, UT US","1956-06-14","0.00",,"100","60"
"USC00427516","ST. GEORGE, UT US","1956-06-15","0.00",,"94","65"
"USC00427516","ST. GEORGE, UT US","1956-06-16","0.00",,"92","54"
"USC00427516","ST. GEORGE, UT US","1956-06-17","0.00",,"95","58"
"USC00427516","ST. GEORGE, UT US","1956-06-18","0.00",,"98","58"
"USC00427516","ST. GEORGE, UT US","1956-06-19","0.00",,"99","60"
"USC00427516","ST. GEORGE, UT US","1956-06-20","0.00",,"95","61"
"USC00427516","ST. GEORGE, UT US","1956-06-21","0.00",,"97","64"
"USC00427516","ST. GEORGE, UT US","1956-06-22","0.00",,"101","61"
"USC00427516","ST. GEORGE, UT US","1956-06-23","0.00",,"100","64"
"USC00427516","ST. GEORGE, UT US","1956-06-24","0.00",,"99","64"
"USC00427516","ST. GEORGE, UT US","1956-06-25","0.00",,"100","63"
"USC00427516","ST. GEORGE, UT US","1956-06-26","0.00",,"105","63"
"USC00427516","ST. GEORGE, UT US","1956-06-27","0.00",,"110","68"
"USC00427516","ST. GEORGE, UT US","1956-06-28","0.00",,"110","67"
"USC00427516","ST. GEORGE, UT US","1956-06-29","0.00",,"109","81"
"USC00427516","ST. GEORGE, UT US","1956-06-30","0.50",,"100","63"
"USC00427516","ST. GEORGE, UT US","1956-07-01","0.00",,"95","71"
"USC00427516","ST. GEORGE, UT US","1956-07-02","0.00",,"94","68"
"USC00427516","ST. GEORGE, UT US","1956-07-03","0.00",,"95","59"
"USC00427516","ST. GEORGE, UT US","1956-07-04","0.00",,"98","59"
"USC00427516","ST. GEORGE, UT US","1956-07-05","0.00",,"100","58"
"USC00427516","ST. GEORGE, UT US","1956-07-06","0.00",,"102","58"
"USC00427516","ST. GEORGE, UT US","1956-07-07","0.00",,"105","61"
"USC00427516","ST. GEORGE, UT US","1956-07-08","0.00",,"107","64"
"USC00427516","ST. GEORGE, UT US","1956-07-09","0.00",,"108","63"
"USC00427516","ST. GEORGE, UT US","1956-07-10","0.00",,"105","78"
"USC00427516","ST. GEORGE, UT US","1956-07-11","0.00",,"103","78"
"USC00427516","ST. GEORGE, UT US","1956-07-12","0.00",,"100","68"
"USC00427516","ST. GEORGE, UT US","1956-07-13","0.00",,"98","70"
"USC00427516","ST. GEORGE, UT US","1956-07-14","0.00",,"98","75"
"USC00427516","ST. GEORGE, UT US","1956-07-15","0.00",,"102","67"
"USC00427516","ST. GEORGE, UT US","1956-07-16","0.00",,"105","64"
"USC00427516","ST. GEORGE, UT US","1956-07-17","0.00",,"101","69"
"USC00427516","ST. GEORGE, UT US","1956-07-18","0.00",,"103","71"
"USC00427516","ST. GEORGE, UT US","1956-07-19","0.00",,"103","75"
"USC00427516","ST. GEORGE, UT US","1956-07-20","0.00",,"105","68"
"USC00427516","ST. GEORGE, UT US","1956-07-21","0.00",,"109","71"
"USC00427516","ST. GEORGE, UT US","1956-07-22","0.00",,"106","76"
"USC00427516","ST. GEORGE, UT US","1956-07-23","0.00",,"101","73"
"USC00427516","ST. GEORGE, UT US","1956-07-24","0.00",,"105","74"
"USC00427516","ST. GEORGE, UT US","1956-07-25","0.00",,"101","68"
"USC00427516","ST. GEORGE, UT US","1956-07-26","0.00",,"100","73"
"USC00427516","ST. GEORGE, UT US","1956-07-27","0.33",,"98","68"
"USC00427516","ST. GEORGE, UT US","1956-07-28","0.51",,"97","71"
"USC00427516","ST. GEORGE, UT US","1956-07-29","0.00",,"93","66"
"USC00427516","ST. GEORGE, UT US","1956-07-30","0.40",,"92","66"
"USC00427516","ST. GEORGE, UT US","1956-07-31","0.02",,"98","68"
"USC00427516","ST. GEORGE, UT US","1956-08-01","0.00",,"99","67"
"USC00427516","ST. GEORGE, UT US","1956-08-02","0.00",,"97","73"
"USC00427516","ST. GEORGE, UT US","1956-08-03","0.00",,"98","68"
"USC00427516","ST. GEORGE, UT US","1956-08-04","0.00",,"95","62"
"USC00427516","ST. GEORGE, UT US","1956-08-05","0.00",,"100","69"
"USC00427516","ST. GEORGE, UT US","1956-08-06","0.00",,"99","60"
"USC00427516","ST. GEORGE, UT US","1956-08-07","0.00",,"100","58"
"USC00427516","ST. GEORGE, UT US","1956-08-08","0.00",,"101","58"
"USC00427516","ST. GEORGE, UT US","1956-08-09","0.00",,"103","60"
"USC00427516","ST. GEORGE, UT US","1956-08-10","0.00",,"102","59"
"USC00427516","ST. GEORGE, UT US","1956-08-11","0.05",,"100","70"
"USC00427516","ST. GEORGE, UT US","1956-08-12","0.03",,"100","65"
"USC00427516","ST. GEORGE, UT US","1956-08-13","0.00",,"97","71"
"USC00427516","ST. GEORGE, UT US","1956-08-14","0.00",,"99","74"
"USC00427516","ST. GEORGE, UT US","1956-08-15","0.00",,"96","74"
"USC00427516","ST. GEORGE, UT US","1956-08-16","0.00",,"98","71"
"USC00427516","ST. GEORGE, UT US","1956-08-17","0.00",,"95","70"
"USC00427516","ST. GEORGE, UT US","1956-08-18","0.00",,"95","69"
"USC00427516","ST. GEORGE, UT US","1956-08-19","0.00",,"99","64"
"USC00427516","ST. GEORGE, UT US","1956-08-20","0.00",,"102","64"
"USC00427516","ST. GEORGE, UT US","1956-08-21","0.00",,"101","62"
"USC00427516","ST. GEORGE, UT US","1956-08-22","0.00",,"102","73"
"USC00427516","ST. GEORGE, UT US","1956-08-23","0.00",,"104","73"
"USC00427516","ST. GEORGE, UT US","1956-08-24","0.00",,"102","73"
"USC00427516","ST. GEORGE, UT US","1956-08-25","0.00",,"100","73"
"USC00427516","ST. GEORGE, UT US","1956-08-26","0.00",,"97","73"
"USC00427516","ST. GEORGE, UT US","1956-08-27","0.00",,"99","76"
"USC00427516","ST. GEORGE, UT US","1956-08-28","0.00",,"96","64"
"USC00427516","ST. GEORGE, UT US","1956-08-29","0.00",,"95","66"
"USC00427516","ST. GEORGE, UT US","1956-08-30","0.00",,"95","61"
"USC00427516","ST. GEORGE, UT US","1956-08-31","0.00",,"99","63"
"USC00427516","ST. GEORGE, UT US","1956-09-01","0.00",,"103","59"
"USC00427516","ST. GEORGE, UT US","1956-09-02","0.00",,"104","59"
"USC00427516","ST. GEORGE, UT US","1956-09-03","0.00",,"101","62"
"USC00427516","ST. GEORGE, UT US","1956-09-04","0.00",,"100","62"
"USC00427516","ST. GEORGE, UT US","1956-09-05","0.00",,"102","60"
"USC00427516","ST. GEORGE, UT US","1956-09-06","0.00",,"99","62"
"USC00427516","ST. GEORGE, UT US","1956-09-07","0.00",,"98","64"
"USC00427516","ST. GEORGE, UT US","1956-09-08","0.00",,"99","71"
"USC00427516","ST. GEORGE, UT US","1956-09-09","0.00",,"100","68"
"USC00427516","ST. GEORGE, UT US","1956-09-10","0.00",,"101","67"
"USC00427516","ST. GEORGE, UT US","1956-09-11","0.00",,"97","66"
"USC00427516","ST. GEORGE, UT US","1956-09-12","0.00",,"97","64"
"USC00427516","ST. GEORGE, UT US","1956-09-13","0.00",,"99","61"
"USC00427516","ST. GEORGE, UT US","1956-09-14","0.00",,"99","57"
"USC00427516","ST. GEORGE, UT US","1956-09-15","0.00",,"100","55"
"USC00427516","ST. GEORGE, UT US","1956-09-16","0.00",,"101","54"
"USC00427516","ST. GEORGE, UT US","1956-09-17","0.00",,"101","53"
"USC00427516","ST. GEORGE, UT US","1956-09-18","0.00",,"101","54"
"USC00427516","ST. GEORGE, UT US","1956-09-19","0.00",,"102","54"
"USC00427516","ST. GEORGE, UT US","1956-09-20","0.00",,"97","64"
"USC00427516","ST. GEORGE, UT US","1956-09-21","0.00",,"86","58"
"USC00427516","ST. GEORGE, UT US","1956-09-22","0.00",,"90","54"
"USC00427516","ST. GEORGE, UT US","1956-09-23","0.00",,"93","48"
"USC00427516","ST. GEORGE, UT US","1956-09-24","0.00",,"95","49"
"USC00427516","ST. GEORGE, UT US","1956-09-25","0.00",,"96","50"
"USC00427516","ST. GEORGE, UT US","1956-09-26","0.00",,"95","52"
"USC00427516","ST. GEORGE, UT US","1956-09-27","0.00",,"95","55"
"USC00427516","ST. GEORGE, UT US","1956-09-28","0.00",,"92","58"
"USC00427516","ST. GEORGE, UT US","1956-09-29","0.00",,"94","55"
"USC00427516","ST. GEORGE, UT US","1956-09-30","0.00",,"93","52"
"USC00427516","ST. GEORGE, UT US","1956-10-01","0.00",,"92","50"
"USC00427516","ST. GEORGE, UT US","1956-10-02","0.00",,"92","58"
"USC00427516","ST. GEORGE, UT US","1956-10-03","0.02",,"86","62"
"USC00427516","ST. GEORGE, UT US","1956-10-04","0.00",,"90","54"
"USC00427516","ST. GEORGE, UT US","1956-10-05","0.00",,"90","54"
"USC00427516","ST. GEORGE, UT US","1956-10-06","0.21",,"92","56"
"USC00427516","ST. GEORGE, UT US","1956-10-07","0.00",,"86","58"
"USC00427516","ST. GEORGE, UT US","1956-10-08","0.00",,"82","50"
"USC00427516","ST. GEORGE, UT US","1956-10-09","0.00",,"84","46"
"USC00427516","ST. GEORGE, UT US","1956-10-10","0.00",,"85","46"
"USC00427516","ST. GEORGE, UT US","1956-10-11","0.00",,"87","61"
